type,time,year,month,date,breau,station,lat,lon
汽車竊盜,1050207,105,2,7,八德分局,大安所,24.957094,121.3136799
汽車竊盜,1050207,105,2,7,八德分局,廣興所,24.9144457,121.2547874
汽車竊盜,1050207,105,2,7,大溪分局,圳頂所,24.9095272,121.2874082
汽車竊盜,1050207,105,2,7,大溪分局,圳頂所,24.9030272,121.2800445
汽車竊盜,1050206,105,2,6,平鎮分局,北勢所,24.9478436,121.2217037
汽車竊盜,1050205,105,2,5,大溪分局,中新所,24.9274428,121.321467
汽車竊盜,1050205,105,2,5,大溪分局,圳頂所,24.9216947,121.292151
汽車竊盜,1050205,105,2,5,龍潭分局,龍潭所,24.8672399,121.2144053
汽車竊盜,1050205,105,2,5,龍潭分局,石門所,24.8423127,121.2360113
汽車竊盜,1050204,105,2,4,龜山分局,坪頂所,25.0509757,121.3590127
汽車竊盜,1050204,105,2,4,八德分局,廣興所,24.9423367,121.2683682
汽車竊盜,1050203,105,2,3,楊梅分局,楊梅所,24.91513,121.124378
汽車竊盜,1050203,105,2,3,大溪分局,圳頂所,24.8939908,121.2623929
汽車竊盜,1050203,105,2,3,大溪分局,三元所,24.8858698,121.2713177
汽車竊盜,1050203,105,2,3,大溪分局,三元所,24.8856903,121.2681346
汽車竊盜,1050203,105,2,3,龍潭分局,中興所,24.8813094,121.2410498
汽車竊盜,1050202,105,2,2,大園分局,草漯所,25.0492632,121.193945
汽車竊盜,1050202,105,2,2,桃園分局,中路所,24.9684966,121.2926206
汽車竊盜,1050202,105,2,2,龍潭分局,中興所,24.876805,121.2389
汽車竊盜,1050202,105,2,2,龍潭分局,聖亭所,24.8763949,121.200506
汽車竊盜,1050201,105,2,1,大園分局,大園所,25.044718,121.1845597
汽車竊盜,1050201,105,2,1,龜山分局,龜山所,24.9976272,121.3451171
汽車竊盜,1050201,105,2,1,桃園分局,中路所,24.974745,121.289339
汽車竊盜,1050201,105,2,1,中壢分局,普仁所,24.9569255,121.2330959
汽車竊盜,1050201,105,2,1,平鎮分局,建安所,24.9233662,121.2281116
汽車竊盜,1050201,105,2,1,平鎮分局,建安所,24.9152815,121.2501165
汽車竊盜,1050201,105,2,1,大溪分局,南雅所,24.8811515,121.293349
汽車竊盜,1050201,105,2,1,龍潭分局,中興所,24.8705094,121.2234737
汽車竊盜,1050201,105,2,1,大溪分局,光華所,24.8658422,121.2969674
汽車竊盜,1050131,105,1,31,大溪分局,圳頂所,24.9572388,121.2994838
汽車竊盜,1050131,105,1,31,楊梅分局,楊梅所,24.8928634,121.136392
汽車竊盜,1050130,105,1,30,大園分局,草漯所,25.0492632,121.193945
汽車竊盜,1050130,105,1,30,桃園分局,中路所,24.9822327,121.2920184
汽車竊盜,1050130,105,1,30,楊梅分局,富岡所,24.9210758,121.068967
汽車竊盜,1050130,105,1,30,大溪分局,三民所,24.8658422,121.2969674
汽車竊盜,1050129,105,1,29,龍潭分局,中興所,24.8716716,121.2289459
汽車竊盜,1050128,105,1,28,龜山分局,大林所,24.9907919,121.332218
汽車竊盜,1050128,105,1,28,楊梅分局,幼獅所,24.9579619,121.176205
汽車竊盜,1050128,105,1,28,平鎮分局,建安所,24.913651,121.244989
汽車竊盜,1050128,105,1,28,平鎮分局,平鎮所,24.9132251,121.2106341
汽車竊盜,1050128,105,1,28,楊梅分局,上湖所,24.9117467,121.0717952
汽車竊盜,1050128,105,1,28,楊梅分局,草湳所,24.9088539,121.1841392
汽車竊盜,1050128,105,1,28,龍潭分局,中興所,24.8744228,121.2350594
汽車竊盜,1050127,105,1,27,大溪分局,內柵所,24.8728577,121.2830353
汽車竊盜,1050126,105,1,26,中壢分局,仁愛所,24.9508024,121.2624518
汽車竊盜,1050125,105,1,25,中壢分局,文化所,25.0062819,121.2468164
汽車竊盜,1050123,105,1,23,八德分局,四維所,24.947993,121.303109
汽車竊盜,1050122,105,1,22,中壢分局,內壢所,24.9721514,121.2053963
汽車竊盜,1050122,105,1,22,楊梅分局,幼獅所,24.9219469,121.1753635
汽車竊盜,1050121,105,1,21,中壢分局,文化所,24.9744563,121.2512416
汽車竊盜,1050121,105,1,21,龍潭分局,聖亭所,24.9340917,121.2151698
汽車竊盜,1050121,105,1,21,大溪分局,三元所,24.883406,121.265817
汽車竊盜,1050120,105,1,20,中壢分局,仁愛所,24.9416363,121.2507177
汽車竊盜,1050120,105,1,20,平鎮分局,建安所,24.9050882,121.2287701
汽車竊盜,1050119,105,1,19,楊梅分局,富岡所,24.9385813,121.0883613
汽車竊盜,1050119,105,1,19,平鎮分局,建安所,24.9284069,121.228201
汽車竊盜,1050118,105,1,18,桃園分局,埔子所,25.0142239,121.285162
汽車竊盜,1050118,105,1,18,中壢分局,青埔所,25.0013498,121.2161157
汽車竊盜,1050118,105,1,18,大溪分局,中新所,24.8811708,121.326105
汽車竊盜,1050116,105,1,16,桃園分局,青溪所,25.0070611,121.3218944
汽車竊盜,1050116,105,1,16,楊梅分局,大坡所,24.9478464,121.0949941
汽車竊盜,1050116,105,1,16,中壢分局,仁愛所,24.9372657,121.2581458
汽車竊盜,1050115,105,1,15,大園分局,埔心所,25.0264701,121.2313902
汽車竊盜,1050115,105,1,15,桃園分局,埔子所,25.0157331,121.2926583
汽車竊盜,1050113,105,1,13,桃園分局,龍安所,24.986077,121.289308
汽車竊盜,1050113,105,1,13,楊梅分局,富岡所,24.9478954,121.0870635
汽車竊盜,1050113,105,1,13,中壢分局,龍興所,24.9322176,121.2569495
汽車竊盜,1050113,105,1,13,龍潭分局,中興所,24.8775162,121.2419548
汽車竊盜,1050112,105,1,12,大園分局,竹圍所,25.1036714,121.2442533
汽車竊盜,1050112,105,1,12,桃園分局,同安所,25.0195683,121.3154555
汽車竊盜,1050112,105,1,12,桃園分局,青溪所,25.0149516,121.313824
汽車竊盜,1050112,105,1,12,大溪分局,圳頂所,24.9076748,121.2593901
汽車竊盜,1050112,105,1,12,龍潭分局,龍潭所,24.8675182,121.2112562
汽車竊盜,1050112,105,1,12,龍潭分局,龍潭所,24.8628989,121.2229632
汽車竊盜,1050111,105,1,11,八德分局,八德所,24.9260518,121.2823066
汽車竊盜,1050111,105,1,11,平鎮分局,建安所,24.9175379,121.2478347
汽車竊盜,1050111,105,1,11,楊梅分局,草湳所,24.9100972,121.1729896
汽車竊盜,1050110,105,1,10,蘆竹分局,大竹所,25.009343,121.270459
汽車竊盜,1050110,105,1,10,八德分局,大安所,24.9683339,121.323697
汽車竊盜,1050108,105,1,8,桃園分局,同安所,25.0182536,121.3063926
汽車竊盜,1050108,105,1,8,中壢分局,內壢所,24.9768511,121.2585138
汽車竊盜,1050108,105,1,8,中壢分局,文化所,24.9623832,121.2402425
汽車竊盜,1050108,105,1,8,平鎮分局,宋屋所,24.9476988,121.2038399
汽車竊盜,1050108,105,1,8,楊梅分局,草湳所,24.9242108,121.1366715
汽車竊盜,1050108,105,1,8,大溪分局,圳頂所,24.9043601,121.2800344
汽車竊盜,1050108,105,1,8,平鎮分局,平鎮所,24.8940563,121.2125718
汽車竊盜,1050107,105,1,7,大園分局,草漯所,25.054615,121.157233
汽車竊盜,1050107,105,1,7,楊梅分局,楊梅所,24.9242108,121.1366715
汽車竊盜,1050107,105,1,7,平鎮分局,平鎮所,24.895407,121.207355
汽車竊盜,1050106,105,1,6,中壢分局,興國所,24.9635874,121.2117425
汽車竊盜,1050106,105,1,6,中壢分局,興國所,24.957963,121.2024174
汽車竊盜,1050106,105,1,6,平鎮分局,建安所,24.8967206,121.2290973
汽車竊盜,1050105,105,1,5,龜山分局,大埔所,25.0296065,121.375028
汽車竊盜,1050105,105,1,5,龜山分局,龜山所,24.9932429,121.3569462
汽車竊盜,1050104,105,1,4,龜山分局,龜山所,24.997433,121.342009
汽車竊盜,1050104,105,1,4,桃園分局,大樹所,24.9786704,121.3191181
汽車竊盜,1050104,105,1,4,八德分局,四維所,24.9594959,121.3056462
汽車竊盜,1050104,105,1,4,中壢分局,龍興所,24.9464029,121.246821
汽車竊盜,1050104,105,1,4,龍潭分局,聖亭所,24.8823365,121.2051268
汽車竊盜,1050103,105,1,3,平鎮分局,宋屋所,24.9480508,121.205379
汽車竊盜,1050103,105,1,3,中壢分局,普仁所,24.9451379,121.2454379
汽車竊盜,1050103,105,1,3,楊梅分局,幼獅所,24.9225876,121.1774848
汽車竊盜,1050103,105,1,3,大溪分局,圳頂所,24.9216947,121.292151
汽車竊盜,1050102,105,1,2,蘆竹分局,南崁所,25.0639309,121.286805
汽車竊盜,1050102,105,1,2,中壢分局,大崙所,24.961095,121.1627917
汽車竊盜,1050102,105,1,2,中壢分局,普仁所,24.9520391,121.2361847
汽車竊盜,1050101,105,1,1,桃園分局,龍安所,24.9904693,121.2786914
汽車竊盜,1050101,105,1,1,中壢分局,中福所,24.9707129,121.2331722
汽車竊盜,1041231,104,12,31,楊梅分局,草湳所,24.9135244,121.1776162
汽車竊盜,1041229,104,12,29,大園分局,大園所,25.059555,121.2095554
汽車竊盜,1041229,104,12,29,大園分局,草漯所,25.0549313,121.1252281
汽車竊盜,1041229,104,12,29,中壢分局,中福所,24.9733075,121.2358082
汽車竊盜,1041228,104,12,28,龜山分局,大華所,25.0563049,121.3708884
汽車竊盜,1041228,104,12,28,八德分局,四維所,24.9543746,121.2964349
汽車竊盜,1041228,104,12,28,楊梅分局,草湳所,24.9126541,121.1696571
汽車竊盜,1041227,104,12,27,中壢分局,仁愛所,24.9455826,121.2525657
汽車竊盜,1041227,104,12,27,大溪分局,南雅所,24.8728631,121.2829473
汽車竊盜,1041225,104,12,25,中壢分局,文化所,24.9725638,121.2438002
汽車竊盜,1041224,104,12,24,大園分局,潮音所,25.0631423,121.1766108
汽車竊盜,1041224,104,12,24,龜山分局,龜山所,24.9890355,121.3477187
汽車竊盜,1041224,104,12,24,龜山分局,龜山所,24.9850206,121.3466581
汽車竊盜,1041224,104,12,24,中壢分局,中壢所,24.9588061,121.2218043
汽車竊盜,1041224,104,12,24,大溪分局,中新所,24.9271814,121.3181822
汽車竊盜,1041223,104,12,23,桃園分局,大樹所,24.983227,121.305183
汽車竊盜,1041223,104,12,23,楊梅分局,幼獅所,24.9242108,121.1366715
汽車竊盜,1041222,104,12,22,楊梅分局,大坡所,24.9354384,121.1219344
汽車竊盜,1041222,104,12,22,楊梅分局,富岡所,24.9242108,121.1366715
汽車竊盜,1041222,104,12,22,大溪分局,南雅所,24.8786295,121.2910364
汽車竊盜,1041222,104,12,22,大溪分局,南雅所,24.8772939,121.2883
汽車竊盜,1041221,104,12,21,大溪分局,內柵所,24.8303813,121.2608596
汽車竊盜,1041220,104,12,20,中壢分局,青埔所,25.0126189,121.2191537
汽車竊盜,1041220,104,12,20,中壢分局,大崙所,24.9928707,121.1693832
汽車竊盜,1041220,104,12,20,中壢分局,普仁所,24.9407994,121.2424792
汽車竊盜,1041220,104,12,20,八德分局,廣興所,24.932939,121.271443
汽車竊盜,1041219,104,12,19,中壢分局,龍興所,24.9391252,121.2421657
汽車竊盜,1041219,104,12,19,楊梅分局,上湖所,24.9149069,121.0781743
汽車竊盜,1041219,104,12,19,龍潭分局,中興所,24.876573,121.241558
汽車竊盜,1041218,104,12,18,大園分局,新坡所,25.0492632,121.193945
汽車竊盜,1041218,104,12,18,中壢分局,自強所,24.9662224,121.2628719
汽車竊盜,1041218,104,12,18,中壢分局,龍興所,24.9323866,121.2376588
汽車竊盜,1041218,104,12,18,八德分局,大安所,24.9308013,121.2943613
汽車竊盜,1041217,104,12,17,蘆竹分局,外社所,25.0852408,121.2907522
汽車竊盜,1041217,104,12,17,大園分局,三果所,25.0787664,121.2581329
汽車竊盜,1041217,104,12,17,中壢分局,青埔所,25.0183121,121.217783
汽車竊盜,1041217,104,12,17,八德分局,四維所,24.9609532,121.3005285
汽車竊盜,1041217,104,12,17,中壢分局,龍興所,24.928013,121.249371
汽車竊盜,1041216,104,12,16,中壢分局,文化所,24.9750289,121.2512817
汽車竊盜,1041216,104,12,16,中壢分局,普仁所,24.9574014,121.2456615
汽車竊盜,1041216,104,12,16,中壢分局,仁愛所,24.9468873,121.2567366
汽車竊盜,1041216,104,12,16,中壢分局,龍興所,24.9326681,121.2467746
汽車竊盜,1041216,104,12,16,平鎮分局,建安所,24.9111592,121.2428459
汽車竊盜,1041215,104,12,15,龜山分局,大華所,25.0530502,121.368104
汽車竊盜,1041215,104,12,15,桃園分局,大樹所,24.9805229,121.3067303
汽車竊盜,1041215,104,12,15,大溪分局,圳頂所,24.8995296,121.2861909
汽車竊盜,1041215,104,12,15,大溪分局,圳頂所,24.8995296,121.2861909
汽車竊盜,1041214,104,12,14,八德分局,八德所,24.9425922,121.2998565
汽車竊盜,1041212,104,12,12,大園分局,大園所,25.0605559,121.1953669
汽車竊盜,1041212,104,12,12,大溪分局,中新所,24.932116,121.3198169
汽車竊盜,1041211,104,12,11,中壢分局,仁愛所,24.9472176,121.2600962
汽車竊盜,1041210,104,12,10,中壢分局,文化所,24.990091,121.250402
汽車竊盜,1041210,104,12,10,桃園分局,大樹所,24.9774849,121.3076627
汽車竊盜,1041210,104,12,10,中壢分局,普仁所,24.9353915,121.23862
汽車竊盜,1041210,104,12,10,八德分局,八德所,24.9289184,121.2845986
汽車竊盜,1041210,104,12,10,大溪分局,南雅所,24.8841754,121.2952089
汽車竊盜,1041209,104,12,9,桃園分局,青溪所,25.0086456,121.320219
汽車竊盜,1041209,104,12,9,龜山分局,大林所,24.9882345,121.3354348
汽車竊盜,1041209,104,12,9,中壢分局,龍興所,24.9280318,121.2492442
汽車竊盜,1041208,104,12,8,中壢分局,普仁所,24.9721514,121.2053963
汽車竊盜,1041208,104,12,8,八德分局,大安所,24.9688065,121.3215236
汽車竊盜,1041208,104,12,8,八德分局,大安所,24.9571991,121.3136978
汽車竊盜,1041208,104,12,8,龍潭分局,中興所,24.874215,121.2383052
汽車竊盜,1041208,104,12,8,龍潭分局,龍潭所,24.8546594,121.2200769
汽車竊盜,1041207,104,12,7,龜山分局,龜山所,24.9889027,121.3599609
汽車竊盜,1041207,104,12,7,大溪分局,中新所,24.8923243,121.280289
汽車竊盜,1041207,104,12,7,大溪分局,南雅所,24.8751996,121.2887524
汽車竊盜,1041206,104,12,6,大園分局,埔心所,25.0208164,121.2376375
汽車竊盜,1041206,104,12,6,大溪分局,圳頂所,24.9037079,121.2597753
汽車竊盜,1041206,104,12,6,大溪分局,圳頂所,24.9037079,121.2597753
汽車竊盜,1041205,104,12,5,中壢分局,青埔所,25.0105447,121.2137489
汽車竊盜,1041205,104,12,5,八德分局,大安所,24.9678111,121.3289571
汽車竊盜,1041205,104,12,5,中壢分局,興國所,24.9635874,121.2117425
汽車竊盜,1041205,104,12,5,大溪分局,圳頂所,24.9087206,121.2564559
汽車竊盜,1041204,104,12,4,平鎮分局,北勢所,24.9446448,121.2144968
汽車竊盜,1041204,104,12,4,楊梅分局,草湳所,24.9064716,121.1770831
汽車竊盜,1041203,104,12,3,楊梅分局,草湳所,24.921216,121.1874315
汽車竊盜,1041203,104,12,3,楊梅分局,草湳所,24.9114487,121.1789885
汽車竊盜,1041202,104,12,2,中壢分局,中壢所,24.9909475,121.1755967
汽車竊盜,1041202,104,12,2,龍潭分局,聖亭所,24.8767729,121.1914764
汽車竊盜,1041130,104,11,30,楊梅分局,富岡所,24.9304993,121.073089
汽車竊盜,1041129,104,11,29,桃園分局,大樹所,24.9778748,121.3072246
汽車竊盜,1041128,104,11,28,龜山分局,大華所,25.0576419,121.3650931
汽車竊盜,1041128,104,11,28,大園分局,草漯所,25.0422799,121.1405985
汽車竊盜,1041128,104,11,28,八德分局,廣興所,24.9415581,121.2753278
汽車竊盜,1041128,104,11,28,龍潭分局,龍潭所,24.8617511,121.2171882
汽車竊盜,1041127,104,11,27,楊梅分局,上湖所,24.9106166,121.0737808
汽車竊盜,1041125,104,11,25,桃園分局,大樹所,24.9824613,121.3210023
汽車竊盜,1041125,104,11,25,大溪分局,圳頂所,24.8974308,121.282285
汽車竊盜,1041123,104,11,23,八德分局,四維所,24.9703071,121.2997464
汽車竊盜,1041123,104,11,23,八德分局,八德所,24.9395418,121.2981151
汽車竊盜,1041123,104,11,23,中壢分局,龍興所,24.9347813,121.2494288
汽車竊盜,1041123,104,11,23,中壢分局,仁愛所,24.9110385,121.2869426
汽車竊盜,1041123,104,11,23,龍潭分局,聖亭所,24.8654423,121.1997631
汽車竊盜,1041122,104,11,22,平鎮分局,平鎮所,24.920988,121.211188
汽車竊盜,1041122,104,11,22,大溪分局,圳頂所,24.8995296,121.2861909
汽車竊盜,1041121,104,11,21,蘆竹分局,南崁所,25.064609,121.291186
汽車竊盜,1041121,104,11,21,桃園分局,武陵所,24.988168,121.306984
汽車竊盜,1041120,104,11,20,龜山分局,迴龍所,25.0163494,121.3995414
汽車竊盜,1041120,104,11,20,楊梅分局,上湖所,24.9069888,121.0607352
汽車竊盜,1041119,104,11,19,桃園分局,同安所,25.0177527,121.3171273
汽車竊盜,1041118,104,11,18,中壢分局,仁愛所,24.9468873,121.2567366
汽車竊盜,1041118,104,11,18,大溪分局,南雅所,24.8424068,121.2722488
汽車竊盜,1041117,104,11,17,桃園分局,青溪所,25.0046864,121.3127778
汽車竊盜,1041117,104,11,17,楊梅分局,新屋所,24.9834753,121.1083191
汽車竊盜,1041116,104,11,16,中壢分局,興國所,24.9611457,121.2230086
汽車竊盜,1041115,104,11,15,八德分局,八德所,24.9409119,121.297497
汽車竊盜,1041114,104,11,14,大溪分局,南雅所,24.8766904,121.290682
汽車竊盜,1041113,104,11,13,八德分局,八德所,24.925896,121.2841007
汽車竊盜,1041112,104,11,12,蘆竹分局,大竹所,25.0227897,121.2428094
汽車竊盜,1041112,104,11,12,平鎮分局,北勢所,24.9401753,121.2187342
汽車竊盜,1041112,104,11,12,中壢分局,普仁所,24.9393295,121.2425508
汽車竊盜,1041112,104,11,12,楊梅分局,楊梅所,24.9285527,121.1459274
汽車竊盜,1041112,104,11,12,八德分局,八德所,24.9277974,121.282208
汽車竊盜,1041110,104,11,10,中壢分局,青埔所,25.0226096,121.2218215
汽車竊盜,1041110,104,11,10,中壢分局,青埔所,25.006735,121.2011776
汽車竊盜,1041110,104,11,10,中壢分局,文化所,24.9996375,121.2465737
汽車竊盜,1041109,104,11,9,中壢分局,普仁所,24.9393295,121.2425508
汽車竊盜,1041108,104,11,8,中壢分局,青埔所,25.0023438,121.2150182
汽車竊盜,1041108,104,11,8,中壢分局,大崙所,24.9899996,121.1688055
汽車竊盜,1041108,104,11,8,大溪分局,中新所,24.899591,121.29148
汽車竊盜,1041106,104,11,6,桃園分局,同安所,25.0283496,121.300785
汽車竊盜,1041106,104,11,6,桃園分局,同安所,25.0233375,121.3117277
汽車竊盜,1041106,104,11,6,中壢分局,普仁所,24.9502705,121.2431139
汽車竊盜,1041105,104,11,5,桃園分局,埔子所,25.0170525,121.2909644
汽車竊盜,1041104,104,11,4,大溪分局,圳頂所,24.919757,121.292692
汽車竊盜,1041104,104,11,4,大溪分局,三元所,24.8911509,121.272821
汽車竊盜,1041103,104,11,3,桃園分局,埔子所,25.001779,121.302567
汽車竊盜,1041103,104,11,3,大溪分局,圳頂所,24.9009964,121.2820786
汽車竊盜,1041103,104,11,3,龍潭分局,聖亭所,24.8754689,121.1947697
汽車竊盜,1041102,104,11,2,楊梅分局,永安所,24.9826304,121.060572
汽車竊盜,1041102,104,11,2,八德分局,四維所,24.9613874,121.2968398
汽車竊盜,1041102,104,11,2,中壢分局,仁愛所,24.9468873,121.2567366
汽車竊盜,1041102,104,11,2,楊梅分局,草湳所,24.9242108,121.1366715
汽車竊盜,1041102,104,11,2,龍潭分局,聖亭所,24.8834179,121.205299
汽車竊盜,1041101,104,11,1,桃園分局,埔子所,24.9936583,121.2951081
汽車竊盜,1041101,104,11,1,楊梅分局,草湳所,24.9129764,121.1581942
汽車竊盜,1041101,104,11,1,大溪分局,南雅所,24.8818481,121.2954317
汽車竊盜,1041031,104,10,31,桃園分局,埔子所,25.009032,121.285771
汽車竊盜,1041031,104,10,31,桃園分局,武陵所,24.9908889,121.3201314
汽車竊盜,1041031,104,10,31,中壢分局,文化所,24.9785792,121.2448011
汽車竊盜,1041031,104,10,31,八德分局,八德所,24.9409119,121.297497
汽車竊盜,1041029,104,10,29,中壢分局,普仁所,24.9551001,121.2430077
汽車竊盜,1041028,104,10,28,龜山分局,大華所,25.0556841,121.3751093
汽車竊盜,1041028,104,10,28,八德分局,八德所,24.9350829,121.3010312
汽車竊盜,1041028,104,10,28,楊梅分局,楊梅所,24.9093491,121.1395219
汽車竊盜,1041028,104,10,28,龍潭分局,龍潭所,24.857348,121.2174564
汽車竊盜,1041026,104,10,26,中壢分局,中福所,24.9770779,121.239737
汽車竊盜,1041026,104,10,26,中壢分局,仁愛所,24.9475363,121.2608781
汽車竊盜,1041026,104,10,26,大溪分局,圳頂所,24.8950946,121.2767882
汽車竊盜,1041025,104,10,25,大園分局,草漯所,25.0544829,121.1247645
汽車竊盜,1041025,104,10,25,中壢分局,青埔所,24.9721514,121.2053963
汽車竊盜,1041025,104,10,25,楊梅分局,富岡所,24.9260263,121.0694338
汽車竊盜,1041024,104,10,24,龍潭分局,龍潭所,24.8605514,121.2159704
汽車竊盜,1041023,104,10,23,平鎮分局,宋屋所,24.9429993,121.2066969
汽車竊盜,1041022,104,10,22,龜山分局,大華所,25.063139,121.3664954
汽車竊盜,1041022,104,10,22,中壢分局,青埔所,25.0013498,121.2161157
汽車竊盜,1041022,104,10,22,中壢分局,自強所,24.9632172,121.2638619
汽車竊盜,1041022,104,10,22,八德分局,廣興所,24.9496605,121.2839189
汽車竊盜,1041022,104,10,22,楊梅分局,上湖所,24.914925,121.1247834
汽車竊盜,1041022,104,10,22,平鎮分局,平鎮所,24.914659,121.2077768
汽車竊盜,1041022,104,10,22,平鎮分局,建安所,24.9146259,121.2540805
汽車竊盜,1041021,104,10,21,龜山分局,坪頂所,25.0614512,121.364586
汽車竊盜,1041021,104,10,21,中壢分局,中福所,24.9716389,121.2316895
汽車竊盜,1041021,104,10,21,八德分局,八德所,24.9369092,121.3061023
汽車竊盜,1041020,104,10,20,龜山分局,龜山所,24.9997598,121.3400002
汽車竊盜,1041020,104,10,20,龜山分局,龜山所,24.9997598,121.3400002
汽車竊盜,1041019,104,10,19,中壢分局,文化所,24.9721514,121.2053963
汽車竊盜,1041019,104,10,19,楊梅分局,楊梅所,24.9033445,121.1478553
汽車竊盜,1041018,104,10,18,中壢分局,文化所,25.0031183,121.2292086
汽車竊盜,1041018,104,10,18,中壢分局,文化所,24.9741656,121.2495313
汽車竊盜,1041018,104,10,18,八德分局,八德所,24.943224,121.3012175
汽車竊盜,1041018,104,10,18,楊梅分局,楊梅所,24.8948319,121.1383716
汽車竊盜,1041017,104,10,17,平鎮分局,平鎮所,24.9237308,121.2123212
汽車竊盜,1041017,104,10,17,楊梅分局,草湳所,24.9103016,121.18102
汽車竊盜,1041017,104,10,17,龍潭分局,中興所,24.8814857,121.2360312
汽車竊盜,1041016,104,10,16,中壢分局,大崙所,24.9882746,121.1815612
汽車竊盜,1041016,104,10,16,大溪分局,圳頂所,24.8995296,121.2861909
汽車竊盜,1041015,104,10,15,八德分局,四維所,24.9675403,121.3013408
汽車竊盜,1041014,104,10,14,大園分局,觀音所,25.0341239,121.0922164
汽車竊盜,1041013,104,10,13,八德分局,八德所,24.9383312,121.2973307
汽車竊盜,1041012,104,10,12,大園分局,草漯所,25.0492632,121.193945
汽車竊盜,1041012,104,10,12,楊梅分局,富岡所,24.936118,121.0812897
汽車竊盜,1041012,104,10,12,龍潭分局,龍潭所,24.8444927,121.2053963
汽車竊盜,1041012,104,10,12,龍潭分局,石門所,24.8417574,121.235022
汽車竊盜,1041011,104,10,11,平鎮分局,平鎮所,24.9550523,121.2187218
汽車竊盜,1041011,104,10,11,楊梅分局,富岡所,24.9420007,121.0754985
汽車竊盜,1041011,104,10,11,八德分局,八德所,24.9350829,121.3010312
汽車竊盜,1041011,104,10,11,八德分局,八德所,24.9278035,121.2905312
汽車竊盜,1041010,104,10,10,龜山分局,迴龍所,25.0163494,121.3995414
汽車竊盜,1041010,104,10,10,中壢分局,文化所,24.9631208,121.2403904
汽車竊盜,1041010,104,10,10,八德分局,廣興所,24.9585412,121.2715439
汽車竊盜,1041010,104,10,10,中壢分局,龍興所,24.9416422,121.225096
汽車竊盜,1041010,104,10,10,楊梅分局,楊梅所,24.9125938,121.1700208
汽車竊盜,1041010,104,10,10,龍潭分局,龍潭所,24.8444927,121.2053963
汽車竊盜,1041009,104,10,9,龜山分局,龜山所,25.0199092,121.3655989
汽車竊盜,1041009,104,10,9,八德分局,四維所,24.9425599,121.2997378
汽車竊盜,1041009,104,10,9,八德分局,八德所,24.9409119,121.297497
汽車竊盜,1041009,104,10,9,楊梅分局,草湳所,24.9108023,121.1780702
汽車竊盜,1041009,104,10,9,龍潭分局,石門所,24.8444927,121.2053963
汽車竊盜,1041009,104,10,9,龍潭分局,中興所,24.8444927,121.2053963
汽車竊盜,1041008,104,10,8,龜山分局,龜山所,25.0032674,121.3505755
汽車竊盜,1041008,104,10,8,中壢分局,文化所,24.977942,121.242819
汽車竊盜,1041008,104,10,8,中壢分局,文化所,24.9631208,121.2403904
汽車竊盜,1041008,104,10,8,中壢分局,仁愛所,24.9456881,121.2525174
汽車竊盜,1041006,104,10,6,桃園分局,同安所,25.0195683,121.3154555
汽車竊盜,1041006,104,10,6,楊梅分局,楊梅所,24.9030647,121.127689
汽車竊盜,1041004,104,10,4,中壢分局,龍興所,24.9346171,121.2334877
汽車竊盜,1041003,104,10,3,中壢分局,中壢所,24.956138,121.225328
汽車竊盜,1041003,104,10,3,平鎮分局,宋屋所,24.9539982,121.1953354
汽車竊盜,1041002,104,10,2,蘆竹分局,南竹所,25.062319,121.2619653
汽車竊盜,1041002,104,10,2,龜山分局,坪頂所,25.0590898,121.3616807
汽車竊盜,1041002,104,10,2,中壢分局,文化所,24.9631208,121.2403904
汽車竊盜,1041001,104,10,1,大園分局,草漯所,25.0544829,121.1247645
汽車竊盜,1040930,104,9,30,八德分局,四維所,24.9540401,121.2944939
汽車竊盜,1040930,104,9,30,八德分局,四維所,24.9454091,121.300543
汽車竊盜,1040930,104,9,30,八德分局,廣興所,24.930492,121.2716568
汽車竊盜,1040929,104,9,29,龜山分局,大埔所,25.022258,121.3642799
汽車竊盜,1040929,104,9,29,桃園分局,埔子所,25.0015568,121.2851891
汽車竊盜,1040929,104,9,29,大溪分局,三層所,24.8671761,121.3141291
汽車竊盜,1040929,104,9,29,龍潭分局,高平所,24.8444927,121.2053963
汽車竊盜,1040928,104,9,28,中壢分局,青埔所,25.0101278,121.2165065
汽車竊盜,1040928,104,9,28,龜山分局,龜山所,24.9974353,121.3324581
汽車竊盜,1040928,104,9,28,平鎮分局,建安所,24.9119737,121.2539899
汽車竊盜,1040927,104,9,27,蘆竹分局,南竹所,25.0535838,121.2781765
汽車竊盜,1040927,104,9,27,龜山分局,大坑所,25.0199092,121.3655989
汽車竊盜,1040927,104,9,27,八德分局,八德所,24.9452999,121.288445
汽車竊盜,1040926,104,9,26,大溪分局,永福所,24.8946533,121.3106012
汽車竊盜,1040925,104,9,25,中壢分局,自強所,24.9636051,121.2622703
汽車竊盜,1040924,104,9,24,楊梅分局,永安所,24.9242108,121.1366715
汽車竊盜,1040923,104,9,23,大園分局,草漯所,25.0748874,121.1929978
汽車竊盜,1040923,104,9,23,大園分局,埔心所,25.0258145,121.2304284
汽車竊盜,1040923,104,9,23,八德分局,四維所,24.9741852,121.3013111
汽車竊盜,1040923,104,9,23,大溪分局,南雅所,24.8762827,121.2903762
汽車竊盜,1040922,104,9,22,中壢分局,自強所,24.9633329,121.261952
